"changed","source","key","bg","en"
"0","chain","sun|10|jupiter|9","Далечното ви е близко. Чужбина, учене, право, вяра, преподаване — там сте на мястото си и там ви признават. Колкото по-широк е светът ви, толкова по-голямо е името.","The far away is close for you. Abroad, study, law, faith, teaching: that is where you belong and where you are credited. The wider your world, the bigger the name."
"0","chain","sun|10|jupiter|10","Стигате високо и обикновено по-лесно от другите. Хората ви поверяват тежести, защото личи, че ще ги удържите. Внимавайте с апетита — тук се пада точно от голямото.","You get high up and usually more easily than others. People hand you weight because it shows you will hold it. Watch the appetite; here the fall comes from the big thing, not the small."
"0","chain","sun|10|jupiter|11","Имате хора, които ви бутат — покровители, приятели с тежест, кръг, който отваря врати. Едно име, споменато на място, ви върши повече от година труд. Дръжте тези връзки живи, не само когато ви трябват.","You have people who push you: patrons, friends with weight, a circle that opens doors. A name dropped in the right place does more than a year of effort. Keep those ties alive, not only when you need them."
"0","chain","sun|10|jupiter|12","Голямото ви се случва тихо и често без публика. Помагате, лекувате, пишете, работите зад кулисите — и оттам расте името ви. Не се обиждайте, че признанието идва по-късно от свършеното.","The big things happen quietly for you, often with no audience. You help, heal, write, work behind the scenes, and the name grows from there. Do not take offence that recognition arrives later than the work."
"0","chain","sun|10|saturn|1","Всичко тук се плаща с вашето търпение. Никой няма да ви подаде ръка навреме, затова издържате и ставате човекът, на когото се разчита. Стигате по-късно от другите, но оставате по-дълго.","Everything here is paid for with your patience. Nobody hands you anything on time, so you endure and become the one people count on. You arrive later than others and stay longer."
"0","chain","sun|10|saturn|2","Позицията ви се крепи на пари, спечелени бавно. Не идват наведнъж и точно затова не си отиват. Дайте си време — тук младостта е тясна, а зрелостта широка.","Your standing rests on money earned slowly. It does not arrive all at once, which is exactly why it does not leave. Give it time; the early years are tight here and the later ones wide."
"0","chain","sun|10|saturn|3","Дълго ще учите занаята и точно това ще ви държи. Всяка книга, всеки изпит, всяко досадно писмо се събира в тежест, която после никой не оспорва. Не бързайте да говорите, преди да знаете.","You will be learning the trade a long time, and that is precisely what will hold you. Every book, every exam, every dull letter adds up to a weight nobody argues with later. Do not rush to speak before you know."
"0","chain","sun|10|saturn|4","Носите нещо от къщи — задължение, име, очакване, което трябва да изпълните. Оттам е и трудното, и упорството ви. Уредите ли този дълг, навън се отваря.","You carry something from home: an obligation, a name, an expectation to meet. Both the difficulty and your stubbornness come from there. Settle that debt and the outside opens."
"0","chain","sun|10|saturn|5","Радостта ви е дисциплинирана и това има цена. Или децата чакат работата, или работата чака децата — двете рядко се съгласяват при вас. Правете това, което обичате, дори без публика; така се получава.","Your pleasure is disciplined and that has a cost. Either the children wait for the work or the work waits for the children; the two rarely agree with you. Do what you love even with no audience; that is how it comes out."
"0","chain","sun|10|saturn|6","Ставате човекът, който върши тежкото всеки ден. Никой не пее за това, но с години то ви прави незаменими. Гледайте гърба и съня си — тук се къса точно оттам.","You become the person who does the heavy part every day. Nobody sings about it, but over the years it makes you hard to replace. Watch your back and your sleep; that is where it tears."
"0","chain","sun|10|saturn|7","Отговорността ви минава през друг човек и той не е лек. Съдружник или съпруг, който тежи, ви учи да държите обещания и срокове. Договорите тук са всичко — четете, преди да подпишете.","Your responsibility runs through another person, and that person is not light. A heavy partner or spouse teaches you to keep promises and deadlines. Contracts are everything here; read before you sign."
"0","chain","sun|10|saturn|8","Пътят ви минава през чужди сметки и през загуби. Дългове, наследства, тежки истории — научавате се да ги държите и това ви става занаят. Затова и не ви е страх от неща, от които другите бягат.","Your road runs through other people's accounts and through losses. Debts, inheritances, hard stories: you learn to hold them and it becomes your trade. Which is why what others flee does not frighten you."
"0","chain","sun|10|saturn|9","Ще ви струва диплома, чужбина или дълго обучение — и няма пряк път. Признанието идва отдалеч и с печат, не с приказка. Издържите ли ученето, после ви слушат.","It will cost you a qualification, a move abroad or a long training, and there is no shortcut. Recognition comes from far away and with a stamp, not with talk. Survive the studying and afterwards they listen."
"0","chain","sun|10|saturn|10","Тук се работи цял живот и се стига високо, но накрая. Ще имате началници, които не ви щадят, и после сами ще станете такъв началник. Не броите годините — броите какво остава след вас.","This is a whole life's work and it does get high, only late. You will have bosses who spare you nothing, and later you become that boss yourself. You do not count the years; you count what stays behind you."
"0","chain","sun|10|saturn|11","Кръгът ви е малък и подбран, но издържа. Двама-трима сериозни хора ви вършат повече от сто познанства и вие го знаете. Дългите приятелства тук се превръщат в работа.","Your circle is small and selected, and it holds. Two or three serious people do more for you than a hundred acquaintances, and you know it. Long friendships here turn into work."
"0","chain","sun|10|saturn|12","Много от труда ви остава невидим и това ви тежи повече от самата работа. Институции, болници, затворени места, дълги проекти без публика — там ви е мястото и там сте добри. Признанието идва тихо и късно, но идва.","Much of your labour stays invisible, and that weighs on you more than the work itself. Institutions, hospitals, closed places, long projects with no audience: that is where you belong and where you are good. Recognition comes quietly and late, but it comes."
"0","chain","sun|11|sun|11","Сред своите сте фигурата, около която се събират, и това ви върши работа. Дайте им посока и ще ви последват; дръпнете ли се, кръгът се разпада. Само не бъркайте приятели с публика.","Among your own you are the figure people gather around, and it serves you well. Give them a direction and they follow; step back and the circle falls apart. Just do not mistake friends for an audience."
"0","chain","sun|11|mercury|10","Приятелите ви се въртят около работата ви: колеги, шефове, хора от занаята. Едно правилно писмо или един разговор нагоре ви отваря целия кръг. Дръжте името си чисто, защото се говори за вас.","Your circle grows out of your work: colleagues, bosses, people in the same trade. One well-placed message or a word upward opens the whole room. Keep your name clean, because people talk about you."
"0","chain","sun|11|mercury|11","Вие сте човекът, който пише, звъни и събира останалите. Хората идват при вас, за да разберат какво става, и точно заради това ви търсят. Само не носете чужди новини по-далеч, отколкото трябва.","You are the one who writes, calls and gets everyone together. People come to you to find out what is going on, and that is exactly why they keep you close. Just do not carry other people's news further than you should."
"0","chain","sun|11|mercury|12","Най-верните ви хора стоят настрана от шума и малцина знаят за тях. Много се урежда с тих разговор, който никой друг не чува. Пазете се от обещания, дадени полугласно, те се забравят.","Your truest people stay out of the noise and few know they exist. A lot gets settled in a quiet conversation nobody else hears. Beware of promises made half aloud; those get forgotten."
"0","chain","sun|11|venus|8","През хората около вас идват пари, но не техните: чужд бюджет, заем, нечие наследство. Дават ви лесно и това е дарба, докато не се смеси с близост. Питайте за условията, преди да кажете да.","Money reaches you through the people around you, though not their own: someone's budget, a loan, an inheritance. People give to you easily, which is a gift until it mixes with closeness. Ask the terms before you say yes."
"0","chain","sun|11|venus|9","Хубавите ви хора идват отдалеч: от друг град, друга вяра, друг език. Ученето и пътят ви събират с тях по-лесно от съседството. Дръжте вратата отворена, там ви обичат повече, отколкото у дома.","The people who suit you come from far off: another city, another faith, another language. Study and travel bring them to you more easily than your own street ever will. Keep that door open; you are liked more there than at home."
"0","chain","sun|11|venus|10","Обичат ви заради това, което правите, и заради името, което си носите. Кръгът ви се пълни с хора, дошли през работата, и повечето са полезни. Внимавайте да не купувате приятелство с положение.","People like you for what you do and for the name you carry. Your circle fills with people met through work, and most of them are useful. Just be careful not to buy friendship with your position."
"0","chain","sun|11|venus|11","Лесно ви е сред хора и хората ви се радват, това ви е късметът. Един приятел с широко сърце ще ви подаде точно каквото ви трябва. Внимавайте само да не се разпилеете в приятни компании.","You are easy among people and people are glad of you; that is your luck. One warm-hearted friend will hand you exactly what you need. Only take care not to spend yourself on pleasant company."
"0","chain","sun|11|venus|12","Има кой да ви помага тихо, без да се обади и без да иска благодарност. Такива приятелства не се показват, но държат. Не издавайте кой стои зад вас, така се губи.","Someone helps you quietly, without announcing it and without asking for thanks. Friendships like that are never on display, but they hold. Do not name who stands behind you; that is how it gets lost."
"0","chain","sun|11|venus|1","Хората ви търсят заради вас самите: заради вида, тона и лекотата, с която влизате. Не се налага да се борите за място в компанията, дават ви го. Гледайте да не свикнете само да се харесвате.","People come to you for you: your look, your tone, the ease with which you walk in. You never have to fight for a place in the room, it is offered. Just do not settle for only being liked."
"0","chain","sun|11|venus|2","Приятелствата ви минават през даване: черпите, помагате, купувате. Има и възврат, защото през тези хора влизат пари при вас. Само пресмятайте, щедростта тук лесно става разход.","Your friendships run through giving: you treat people, you help, you pay. It does come back, and money reaches you through those same people. Keep count, though, because generosity here turns into expense fast."
"0","chain","sun|11|moon|1","Настроението ви решава кой ви е близък този месец: сближавате се бързо и също така бързо изстивате. Хората ви усещат отдалеч и идват, когато сте отворени. Дръжте няколко връзки живи и когато не ви се говори.","Your mood decides who is close to you this month; you warm to people fast and cool just as fast. People sense you from a distance and come when you are open. Keep a few ties alive even on the days you do not feel like talking."
"0","chain","sun|11|moon|2","Кръгът ви се мени според това как стоите с парите: има ли, събират се, няма ли, оредява. Не е злоба, просто така се движи при вас. Дръжте един-двама, които остават и в слабия месец.","Your circle shifts with your money: when there is some, people gather; when there is not, it thins out. That is not spite, it is simply how it moves for you. Keep one or two who stay through the lean month."
"0","chain","sun|11|moon|3","Своите ви хора са наблизо: брат, сестра, съседи, някой от квартала. Приятелството ви живее от честите обаждания и дребните новини. Спрете ли да пишете, връзката заспива.","Your people are close at hand: a brother, a sister, neighbours, someone from the same street. The friendship lives on frequent calls and small news. Stop writing and the tie goes to sleep."
"0","chain","sun|11|moon|4","Приятелите ви стават семейство: влизат в къщата, сядат на масата, знаят всичко. Оттам ви идва и подкрепата, когато навън е тежко. Само гледайте да не задържате всички у дома.","Your friends turn into family: they come into the house, sit at the table, know everything. That is where the support comes from when things go hard outside. Only take care not to keep everyone indoors."
"0","chain","sun|11|moon|5","Събирате се с хора през забавата: деца, игра, влюбване, нещо, което правите за удоволствие. Такива дружби пламват силно и понякога прегарят. Ако искате да останат, дайте им и по-спокойни дни.","You meet people through pleasure: children, games, falling in love, something done for the fun of it. Friendships like this flare up bright and sometimes burn out. If you want them to last, give them quieter days too."
"0","chain","sun|11|moon|6","Хората влизат в живота ви през работата от всеки ден: един и същ график, една и съща грижа. Свързвате се, докато вършите нещо заедно, не докато седите на приказка. Смените ли работата, кръгът се сменя с нея.","People come into your life through the daily job: the same shift, the same worry. You bond while doing something together, not while sitting and chatting. Change the job and the circle changes with it."
"0","chain","sun|11|moon|7","Кой ви е приятел, зависи от човека до вас: партньорът ви въвежда в едни компании и ви извежда от други. През него идват и най-полезните познанства. Оставете си обаче поне един кръг, който е само ваш.","Who your friends are depends on the person beside you: a partner brings you into some company and takes you out of the rest. Your most useful acquaintances arrive through them as well. Still, keep at least one circle that is only yours."
"0","chain","sun|11|moon|8","Близостта ви идва след тежко: болест, загуба, дълг, нещо преживяно заедно. Тези хора знаят за вас каквото никой не знае и това ви свързва здраво. Внимавайте само с общите пари, там се къса.","Closeness comes to you after something hard: an illness, a loss, a debt, something lived through together. Those people know what nobody else knows about you, and that binds tight. Just be careful with shared money; that is where it tears."
"0","chain","sun|11|moon|9","Хората ви са пръснати: един в друг град, друг в чужбина, трети някъде на път. Виждате се рядко, а връзката не изстива. Тръгвате ли, все има при кого да спрете.","Your people are scattered: one in another city, one abroad, another somewhere on the road. You meet rarely and the tie does not cool. Whenever you travel, there is always someone to stop with."
"0","chain","sun|11|moon|10","Кръгът ви расте и се сменя според това какво работите и как ви познават. Хората идват заради мястото ви и си отиват, когато то се промени. Затова цените малцината, които остават и без него.","Your circle grows and turns over with what you do and how people know you. They come because of your position and drift off when it changes. That is why you value the few who stay without it."
"0","chain","sun|11|moon|11","Сред хората ви е добре и оттам ви идват и силата, и надеждите. Само че кръгът тече: идват нови, отиват стари, и всеки път ви се струва, че губите. Не губите, така се пълни.","You are well among people, and both your strength and your hopes come from there. The circle flows, though: new ones arrive, old ones leave, and each time it feels like a loss. It is not; that is how it refills."
"0","chain","sun|11|moon|12","Има хора, за които не разказвате, и точно те ви крепят. Понякога ви се иска да се скриете от всички и си позволявате, после се връщате. Гледайте да не изчезвате толкова дълго, че да ви забравят.","There are people you never talk about, and they are exactly the ones holding you up. Sometimes you want to vanish from everyone and you let yourself; then you come back. Just do not disappear so long that you are forgotten."
"0","chain","sun|11|mars|1","Влизате в компанията с юмруци напред, дори когато не искате: вие давате темпото и вие се сблъсквате първи. Хората ви следват, ако сте прави, и ви отрязват, ако прекалите. Печелите повече, като поканите, отколкото като натиснете.","You come into the room pushing, even when you do not mean to: you set the pace and you take the first collision. People follow if you are right and cut you off if you overdo it. You gain more by inviting than by pressing."
"0","chain","sun|11|mars|2","За приятелите се борите с пари в ръка: плащате, влагате, покривате. Затова и споровете при вас винаги стигат до кой колко е дал. Кажете сумата на глас още отначало и си спестявате половината скандали.","You fight for your friends with money in hand: you pay, you put in, you cover. Which is why your arguments always end up at who gave how much. Name the sum out loud at the start and you save half the rows."
"0","chain","sun|11|mars|3","Спорът ви е начин да се сближите: караницата с брат, съсед или колега бързо минава и после се смеете. Каквото трябва да се уреди, се урежда с директен разговор, не с чакане. Само внимавайте какво пишете на горещо.","An argument is how you get close: a row with a brother, a neighbour or a colleague passes fast and then you laugh about it. Whatever needs settling gets settled in a direct conversation, not by waiting. Just watch what you put in writing while you are hot."
"0","chain","sun|11|mars|4","У дома се решава кой ви е приятел: там се приемат хората и там стават кавгите. Своите защитавате остро, дори когато не са прави. Внимавайте да не превърнете къщата в бойно поле заради външни.","Home is where it is decided who your friends are: people are taken in there and the quarrels happen there too. You defend your own sharply, even when they are wrong. Take care not to turn the house into a battlefield over outsiders."
"0","chain","sun|11|mars|5","Сближавате се в игра, в надпревара, в нещо, за което трябва смелост. Приятелствата ви обичат риск и точно затова горят силно. Заложите ли, за да впечатлите, обикновено плащате сами.","You get close through a game, a race, something that takes nerve. Your friendships enjoy risk, which is exactly why they burn bright. Bet to impress, though, and you usually pay alone."
"0","chain","sun|11|mars|6","Хората около вас се доказват с работа: кой е свършил, кой е издържал, кой е дошъл навреме. Приятел ви е онзи, който е бил до вас на смяна, не онзи, който говори. Не се съсипвайте обаче, за да им докажете нещо.","The people around you prove themselves by work: who finished, who held out, who turned up on time. Your friend is the one who stood beside you on the shift, not the one who talks. Do not wreck yourself proving something to them, though."
"0","chain","sun|11|mars|7","Все някой ви излиза срещу и точно тази борба ви събира хората: избират страна и застават до вас. Открит противник ви върши повече работа от десет ласкатели. Само не търсете противник, когато няма.","Someone always stands against you, and that fight is what gathers your people; they pick a side and stand with you. An open opponent does you more good than ten flatterers. Just do not go looking for one when there is none."
"0","chain","sun|11|mars|8","Приятелствата ви минават през пари, които не са ваши: общ дълг, заем, риск, поет заедно. Влизате смело, а после се води битка за всяка стотинка. Подпис и ясна сметка ви пазят повече от доверието.","Your friendships run through money that is not yours: a shared debt, a loan, a risk taken together. You go in bold and then there is a battle over every coin. A signature and a clear account protect you better than trust does."
"0","chain","sun|11|mars|9","Своите хора намирате в спор за нещо голямо: вяра, право, идея, чужда страна. Тръгвате далеч и там се събирате с онези, които мислят като вас. Само не превръщайте всяко убеждение в кауза за война.","You find your people in an argument about something big: faith, law, an idea, a foreign country. You go far and there you meet the ones who think as you do. Just do not turn every conviction into a cause for war."
"0","chain","sun|11|mars|10","Кръгът ви се събира около това, което гоните в работата: съюзници, докато вървите нагоре, съперници, щом стигнете. Победата ви носи хора, носи и завист. Гледайте кого сте прескочили, той помни.","Your circle forms around what you are chasing at work: allies while you climb, rivals once you arrive. A win brings you people and it brings you envy. Remember whom you stepped over, because he remembers."
"0","chain","sun|11|mars|11","Сред хора вие сте моторът: вие вдигате, вие подкарвате и вие пак се карате първи. Общото дело върви, докато има кого да надвиете, и спира, щом всички се съгласят. Дръжте темпото, но не и всяка битка.","Among people you are the engine: you lift it, you start it, and you are also first into the fight. A shared plan moves while there is something to beat and stalls the moment everyone agrees. Keep the pace, but not every battle."
"0","chain","sun|11|mars|12","Част от битките ви никой не вижда: врагът е скрит, а приятелят помага тихо. Разбирате кой какъв е обикновено със закъснение. Не отговаряйте на всяко ужилване, някои сами си минават.","Some of your fights nobody sees: the enemy is hidden and the friend helps quietly. You usually work out who is which a little too late. Do not answer every sting; some of them pass on their own."
"0","chain","sun|11|jupiter|1","Хората ви вярват от първия път и това ви отваря врати цял живот. Достатъчно е да се появите и някой ще ви подаде ръка. Пазете се само от обещания, по-големи от вас.","People trust you at first sight, and that opens doors your whole life. You only have to show up and someone reaches out a hand. Just beware of promising more than you are."
"0","chain","sun|11|jupiter|2","Приятелите ви носят печалба: съвет, поръчка, добра дума на правилното място. Оттам ви влизат пари по-лесно, отколкото от труд. Дайте и вие, иначе кранчето се затваря.","Your friends bring profit: advice, a commission, a good word in the right place. Money reaches you through them more easily than through labour. Give something back, or the tap closes."
"0","chain","sun|11|jupiter|3","Голямата помощ ви идва отблизо: брат, съученик, човек през две улици. Едно обаждане ви върши работа за месеци напред. Затова говорете с хората, вие печелите от приказка.","The big help comes from nearby: a brother, a schoolmate, someone two streets over. One phone call does you months of good. So keep talking to people; conversation pays for you."
"0","chain","sun|11|jupiter|4","Родът ви дава кръга: име, къща, познати от бащина страна. Приемате широко и на масата ви винаги има повече хора, отколкото столове. Само не давайте дома си на всеки, който помоли.","Your family gives you the circle: a name, a house, people known through your father's side. You take people in broadly, and there are always more guests than chairs. Just do not hand your home to everyone who asks."
"0","chain","sun|11|jupiter|5","Печелите приятели през радост: деца, любов, сцена, нещо, което създавате. Хората идват, защото с вас е весело и щедро. Внимавайте с големите залози, направени пред публика.","You win friends through joy: children, love, a stage, something you make. People come because your company is generous and fun. Be careful with big bets made in front of an audience."
"0","chain","sun|11|jupiter|6","Помощта ви идва през работата, която вършите всеки ден: шеф, колега, човек, който ви е видял как работите. Не се налага да я търсите, тя ви намира на място. Само не поемайте повече, отколкото можете да носите.","Your help arrives through the work you do every day: a boss, a colleague, someone who saw how you work. You do not have to hunt for it, it finds you on the job. Just do not take on more than you can carry."
"0","chain","sun|11|jupiter|7","Големите ви късмети минават през един човек до вас: съдружник, съпруг, някой, който ви вкарва в правилните кръгове. Сами не бихте стигнали до тези хора. Изберете добре и после дръжте думата си.","Your big luck comes through one person beside you: a business partner, a spouse, someone who takes you into the right rooms. On your own you would never reach those people. Choose well and then keep your word."
"0","chain","sun|11|jupiter|8","Дават ви чуждото: инвеститор, наследство, банка, нечия щедрост след загуба. Кръгът ви е богат и от него идват суми, не съвети. Четете дребния шрифт, преди да благодарите.","What comes to you belongs to someone else: an investor, an inheritance, a bank, somebody's generosity after a loss. Your circle is well off, and what comes from it is sums rather than advice. Read the small print before you say thank you."
"0","chain","sun|11|jupiter|9","Вашите хора ги намирате далеч: в друга държава, в университет, в храм, около един учител. Оттам идват и покровителите, и голямата идея. Стоите ли на едно място, малко ви се случва.","You find your people far off: another country, a university, a temple, around one teacher. That is where both the patrons and the big idea come from. Stay in one place and little happens to you."
"0","chain","sun|11|jupiter|10","Има кой да ви издигне: човек с положение ви взема под око и това решава много. Кръгът ви е горе и оттам ви подават ръка. Не се дръжте, като че сте стигнали сами.","Someone lifts you: a person with standing takes notice of you, and that decides a great deal. Your circle sits above you and that is where the hand comes from. Do not behave as if you got there alone."
"0","chain","sun|11|jupiter|11","Приятелите ви са ви най-голямото богатство и вие го знаете. Все ще се намери кой да помогне, дори когато не сте попитали. Само не разчитайте на това толкова, че да спрете да се стараете.","Your friends are your greatest wealth and you know it. Someone always turns up to help, even when you did not ask. Just do not lean on it so hard that you stop trying."
"0","chain","sun|11|jupiter|12","Добрината, която ви се случва, идва отдалеч и без обяснение: някой се е застъпил, без да ви каже. Такива хора не се показват и не искат нищо в замяна. Правете и вие тихо добро, при вас се връща.","The good that happens to you comes from out of sight and without explanation: someone spoke for you and never mentioned it. People like that do not show themselves and want nothing back. Do your own good quietly; with you it returns."
"0","chain","sun|11|saturn|1","Сами си държите кръга затворен: трудно пускате човек и после трудно го изпускате. Дълго ви е студено на хората, а щом приемете някого, е за години. Не чакайте да ви поканят, вие правете първата стъпка.","You keep the circle shut yourself: you let people in slowly and then you rarely let them go. You stay cool towards people for a long time, and once you accept someone it is for years. Do not wait to be invited; make the first move."
"0","chain","sun|11|saturn|2","Приятелството при вас минава през сметки: кой дължи, кой е върнал, кой не е. Пазите се да не давате и заради това ви смятат за твърди. Дайте поне веднъж, без да мерите, и ще видите разлика.","Friendship runs through accounts with you: who owes, who paid back, who did not. You guard against giving, and people read that as hard. Give once without measuring and you will see the difference."
"0","chain","sun|11|saturn|3","С близките наоколо е хладно: брат, съсед, стар съученик, все нещо стои между вас. Връзката се държи от задължение, не от желание. Едно обаждане месечно свършва повече от дълго мълчание.","Things are cool with the people nearby: a brother, a neighbour, an old schoolmate, something always stands between you. The tie holds out of duty rather than desire. One call a month does more than a long silence."
"0","chain","sun|11|saturn|4","Семейството ви стеснява кръга: какво ще кажат, кой е приет, кой не е. Дълго носите чужди правила и заради тях изпускате хора. Позволете си кръг, който няма нищо общо с дома.","Family narrows your circle: what will be said, who is accepted, who is not. You carry other people's rules for years and lose friends because of them. Allow yourself a circle that has nothing to do with home."
"0","chain","sun|11|saturn|5","Не ви е леко да се веселите с хора, стои ви като задача, а не като удоволствие. Децата, играта и любовта идват при вас по-късно и с повече тежест. Отпуснете се веднъж и ще ви приемат по-лесно.","Having fun with people does not come easy; it sits on you like a task rather than a pleasure. Children, play and love reach you later and with more weight. Let go once and you are taken in far more easily."
"0","chain","sun|11|saturn|6","Хората ви идват от работата и остават заради нея: общ труд, общ график, обща умора. Приятелството ви се доказва с години, не с приказки. Гледайте здравето си, защото носите и чуждото.","Your people come from work and stay because of it: shared labour, shared hours, shared tiredness. Friendship with you is proved over years, not in conversation. Watch your health, because you carry other people's load as well."
"0","chain","sun|11|saturn|7","Един човек до вас определя кой влиза и кой не, и обикновено казва не. Договор, брак или дълго задължение стоят между вас и хората. Уговорете си свободата отначало, после се сменя трудно.","One person beside you decides who gets in, and usually says no. A contract, a marriage or a long obligation stands between you and other people. Agree on your freedom at the start; later it is hard to change."
"0","chain","sun|11|saturn|8","Общите пари са тежката част: дългове, наследства, стари сметки с хора, които са ви били близки. Тук се губят приятелства и вие го знаете от опит. Не влизайте в чужди задължения от съжаление.","Shared money is the heavy part: debts, inheritances, old accounts with people who used to be close. This is where friendships go, and you know it from experience. Do not step into someone else's obligations out of pity."
"0","chain","sun|11|saturn|9","Хората ви са далеч и виждането с тях иска време, пари и уговорка. Ученето и чужбината ви дават кръга, но бавно и с изпити. Каквото спечелите там, го задържате дълго.","Your people are far away and seeing them takes time, money and an arrangement. Study and foreign places give you the circle, slowly and with examinations. What you gain there, you keep for a long time."
"0","chain","sun|11|saturn|10","Влизате в кръга през дълга работа: доказвате се, чакате, изкарвате години. Хората горе ви приемат късно, но тогава сериозно. Не се отказвайте точно преди да ви пуснат.","You get into the room through long work: you prove yourself, you wait, you put in the years. The people above accept you late and then in earnest. Do not give up right before they open the door."
"0","chain","sun|11|saturn|11","Приятелите ви са малко, стари и проверени, и точно затова държат. Новите идват трудно и вие не бързате да се отваряте. С годините това се оказва предимство, не липса.","Your friends are few, old and tested, and that is exactly why they hold. New ones come hard and you are in no hurry to open up. With the years this turns out to be an advantage, not a lack."
"0","chain","sun|11|saturn|12","Дълго ви се струва, че сте сами, дори когато има хора наоколо. Помощта идва отдалеч, тихо и със закъснение. Не се затваряйте съвсем, оттам се излиза трудно.","For a long time it feels as if you are alone, even with people around you. Help comes from out of sight, quietly and late. Do not shut the door completely; that is a hard place to come back from."
"0","chain","sun|12|sun|12","Стоите най-стабилно, когато никой не ви гледа. Гордостта ви е скрита — знаете си стойността и не я обявявате. Тихото място, в което се събирате сам, ви е и силата, и изпитанието.","You are steadiest when nobody is watching. Your pride is a private thing: you know your worth and you do not announce it. The quiet place where you gather yourself is both your strength and your test."
"0","chain","sun|12|mercury|11","Тихата ви работа излиза наяве през приятели. Един човек от кръга ви казва вашето име там, където вие не бихте го казали. Пишете, четете, обяснявайте — но оставете тези хора да ви изнесат навън.","Your quiet work surfaces through friends. Someone in your circle says your name where you would never say it yourself. Write, read, explain, and let those people carry you outward."
"0","chain","sun|12|mercury|12","Мислите най-добре сам и на тихо. Дневник, бележки, дълги разговори със себе си — така подреждате какъв сте. Пазете си написаното; след години то ще ви обясни повече от всеки съвет.","You think best alone and in silence. A diary, notes, long conversations with yourself: that is how you sort out who you are. Keep what you write down, because years later it will explain you better than any advice."
"0","chain","sun|12|mercury|1","Обяснявате сам себе си на глас и точно тогава се разбирате. Ходите, гледате, питате — и събирате себе си от отговорите. Само че решението пада върху вас, не върху човека, който ви слуша.","You explain yourself out loud and only then do you understand yourself. You walk, look, ask, and assemble yourself out of the answers. But the decision lands on you, not on whoever is listening."
